analysis_scope,platform,content_type,topic_title,content_date,author_hash,text_for_sentiment,text_word_count,sentiment_label,sentiment_score,emotion_label,stance_label,topic_cluster,topic_matches,risk_flags,is_low_information,comment_like_count,post_like_count,post_comment_count,post_share_or_repost_count,post_view_count,url,source_file,sentiment_family
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-05 12:17:04,user_7f0d79b60f,yess bu afni z,4,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,1.0,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-13 08:13:26,user_fe81260929,bagaimana klu di bagi per KK 2 ha bu?,9,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,1.0,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-24 00:29:51,user_f894bc6b66,food estate apa kabar nya bu,6,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,1.0,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-24 15:14:47,user_215160c2ed,itu di desa Mandiangin ya bu,6,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,1.0,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-03 11:32:57,user_8c42e0745b,bu bagaimana mendapatkan informasi terkait area KBK dan KBNK.saya punya lahan adem ayem aja. tapi skrg karena issuenya jd KBK karena ada tambang,24,negative,-1,concern,critical_or_concern,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,negative
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-23 00:28:04,user_5f872d31ba,😂😂😂😂 boleh tertawa dulu buk,4,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,1.0,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-22 05:18:29,user_c80166d66e,"mantap bu smangat trus ,",4,positive,1,appreciation,supportive_or_appreciative,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Dukungan & apresiasi,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-08 10:23:41,user_bb1b922989,kampung saya,2,neutral,0,neutral,neutral_or_unclear,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-28 00:43:00,user_89771c39ab,di ajukan ke instansi mana y Bu utk pengolahan lahan nya...?,11,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-03 06:46:24,user_f46222a0ed,prosedur pengajuan nyo mcm mn buk,6,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-07 07:04:23,user_0d067ffcf3,ngatasi pengangguran gmn buk,4,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-03 11:50:16,user_36ad622369,gk percaya bagaimana dengan IKN,5,positive,1,appreciation,supportive_or_appreciative,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-13 00:36:24,user_114a392269,"bagi kami ,yang legalitas tanah menjadi lemah",7,neutral,0,neutral,neutral_or_unclear,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,conflict_land_tenure; deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-07 12:26:43,user_965567ffcd,TNTN kabarnya..!,2,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-09-03 15:34:14,user_8367270850,mf semua yg ibuk sebut itu beber.tapi bagai mana yg awam.kalo ada g langsung turun ke pedesaan mungkin masyarakat saya yakin antusias tentang program,26,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perhutanan sosial & ekonomi karbon; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-03 04:55:46,user_c7b898fa5b,ndacadalah itu bu.. 😂😂,3,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-29 06:40:49,user_ff006a96cb,"Bu mau naya untuk sekarang kalau didaerah Kalbar TORA masih berfokus pada pemukiman,Apakah untuk lahan garapan akan dilakukan program TORA juga bu ?",23,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-03 00:25:47,user_54a9e8470f,kalimantan sdh di data kah bu,6,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-30 04:18:42,user_0cfb20261d,itu bukan akasia buk tapi okaliptus....😁 dlu akasia tapi dah diganti....coba cek PT sRL dan SRL...di Padang lawas dan Paluta .,22,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-22 07:12:33,user_2cf2dd9304,Dikehutanan mana buk dinas nya,5,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-02 17:17:52,user_11bd704749,melapor kemana bu kami kalah denyan uwang,7,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-02 08:18:16,user_d2276a6f8e,ah teori,2,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,1.0,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-12 01:48:00,user_3885068896,sehat selalu bu,3,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-22 02:20:04,user_189f64fb3e,prusahaan itu gimna,3,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2024-11-02 08:54:03,user_c39e3b8883,semangat berjuang bunda..,3,positive,1,appreciation,supportive_or_appreciative,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Dukungan & apresiasi,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-13 01:56:50,user_e418af1a69,"Retorikanya bagus,,sdh latihan.",4,positive,1,appreciation,supportive_or_appreciative,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-11 18:17:14,user_cf0594ad9b,bamtu kami bu...tolong,4,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-09 15:51:44,user_810d346ade,bagaimana dengan tesso nillo bu caleg?,6,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-04 16:52:12,user_df6605a57e,sy ke TNBBS y ampun prihatin hutannya🥺,7,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-23 01:51:39,user_c364a3836b,beda dgn fakta bu,4,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-14 12:32:49,user_e0ca449589,aku ikuti gerakan Bu...tapi halu juga,7,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-02 06:28:09,user_9274fec251,atau csr,2,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-21 17:49:21,user_f981ccecb1,Makasih kak 🙏🙏,2,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-09 05:47:16,user_c7ae9b718c,up up,2,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-13 02:43:18,user_e521157527,Jangan berat sebelah,3,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,1.0,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-09 11:40:21,user_501fff62cb,sesekali mampir di kampung kami temusai buk.....,7,neutral,0,neutral,neutral_or_unclear,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-05 12:19:07,user_7f0d79b60f,afni z z nya itu apasih..🤔🤔🤭🤭,6,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,1.0,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-14 01:27:01,user_257eef4060,"selamat pagi bu. ijin bertanya. kebetulan desa kami juga mengalami konflik demikian, dimana kawasan desa masuk dalam HGU perusahaan pengelola hakasia",21,negative,-2,concern,critical_or_concern,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,conflict_land_tenure; deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,negative
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-05 12:42:17,user_9f4ada6dec,jd nambah wawasan dgr konten ini..,6,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah,deforestation_criticism,False,2.0,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-07-03 10:26:38,user_33ae2d32f0,bagaimana dengan wilayah pemukim warga masuk wilayah Hgu perusahaan sedangkan desa jauh duluan ada sebelum perusahaan,16,negative,-1,concern,critical_or_concern,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,negative
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-29 15:42:35,user_bafcf6ae37,"ijin bertanya bagaimana dengan izin pertambangan yang berada di areal hutan produksi terbatas, yang jelas suda kontradiksi dengan misi folu net sink,",22,negative,-2,concern,critical_or_concern,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,negative
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-16 10:59:58,user_329b1e955e,kalau hgu bu?,3,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,#deforestasiindonesia #deforestasi #folunetsink2030 #kawasanhutan #desamandiangin #desadosan #rantaubertuah #siaksriindrapura #afnisiak #kawankitoafni ,2023-06-14 16:00:14,user_97005d8a6f,"mantap buk, tp jgn smpe ditungangi cukong ya 😊",8,positive,1,appreciation,supportive_or_appreciative,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Dukungan & apresiasi,deforestation_criticism,False,,3490.0,282.0,411.0,80200.0,https://www.tiktok.com/@afni.z/video/7241168082918575366,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"Sobat Hijau, sadar gak sih cuaca makin random? Lagi panas nyengat, tiba-tiba hujan nggak kenal waktu😔 Ternyata semua itu ada hubungannya sama emisi yang terus naik. Simak penjelasannya di video berikut ini, ya! #FOLUNetSink2030 #Kemenhut ",2026-01-13 09:08:02,user_45add1088f,Pak tolong 😭🙏🏽,2,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,50.0,15.0,12.0,2260.0,https://www.tiktok.com/@kemenhut_ri/video/7594277825205751061,tiktok_folu_comments_final.csv,neutral
